number,housing_median_age,total_rooms,total_bedrooms,median_income,median_house_value,ocean_proximity
18272,37.0,2269.0,325.0,7.5274,500001.0,NEAR BAY
18273,28.0,2181.0,284.0,8.2266,500001.0,NEAR BAY
18274,30.0,2040.0,294.0,8.758,500001.0,<1H OCEAN
18275,33.0,1208.0,198.0,5.4659,500001.0,<1H OCEAN
18276,35.0,1172.0,184.0,7.3561,500001.0,<1H OCEAN
18277,35.0,1447.0,205.0,9.8144,500001.0,<1H OCEAN
18278,35.0,1579.0,210.0,8.5888,500001.0,<1H OCEAN
18279,35.0,1347.0,207.0,7.7068,500001.0,NEAR BAY
18280,30.0,1851.0,238.0,10.1007,500001.0,<1H OCEAN
18281,23.0,2597.0,335.0,10.5142,500001.0,<1H OCEAN
18282,28.0,1643.0,216.0,12.367,500001.0,<1H OCEAN
18283,33.0,2398.0,317.0,10.3591,500001.0,NEAR BAY
18284,37.0,4167.0,612.0,7.5655,500001.0,NEAR BAY
18285,37.0,2511.0,354.0,8.3924,500001.0,NEAR BAY
18286,40.0,2224.0,354.0,8.1064,500001.0,NEAR BAY
18287,22.0,1477.0,195.0,10.3329,500001.0,NEAR BAY
18288,36.0,3598.0,500.0,7.8177,500001.0,NEAR BAY
18289,22.0,3638.0,719.0,5.0804,500001.0,NEAR BAY
18290,49.0,1068.0,190.0,7.2045,500001.0,NEAR BAY
18291,18.0,1617.0,231.0,8.9021,500001.0,NEAR BAY
18292,31.0,2836.0,490.0,4.9519,500001.0,NEAR BAY
18293,36.0,1660.0,261.0,6.3967,500001.0,NEAR BAY
18294,35.0,2471.0,349.0,7.6229,500001.0,NEAR BAY
18295,31.0,2356.0,405.0,7.0245,500001.0,NEAR BAY
18296,34.0,3561.0,497.0,8.9172,500001.0,NEAR BAY
18297,34.0,1443.0,218.0,8.4709,500001.0,NEAR BAY
18298,32.0,3514.0,473.0,10.3894,500001.0,NEAR BAY
18299,29.0,6027.0,1195.0,5.1335,461200.0,NEAR BAY
18300,36.0,4787.0,900.0,5.4063,440900.0,NEAR BAY
18301,35.0,2419.0,426.0,6.4588,437100.0,NEAR BAY
18302,46.0,206.0,44.0,4.15,265000.0,NEAR BAY
18303,36.0,3982.0,1045.0,3.5364,314100.0,NEAR BAY
18304,33.0,2892.0,617.0,5.3727,360900.0,NEAR BAY
18305,35.0,3584.0,535.0,7.3023,451300.0,NEAR BAY
18306,35.0,3905.0,565.0,7.313,463700.0,NEAR BAY
18307,32.0,3058.0,595.0,6.4949,417800.0,NEAR BAY
18308,35.0,2712.0,428.0,7.1382,443800.0,NEAR BAY
18309,33.0,1641.0,284.0,6.0884,432900.0,NEAR BAY
18310,35.0,2445.0,533.0,5.2803,362100.0,NEAR BAY
18311,36.0,2607.0,551.0,5.1524,373100.0,NEAR BAY
18312,29.0,3454.0,648.0,5.2114,438400.0,NEAR BAY
18313,32.0,4398.0,878.0,4.7375,431900.0,NEAR BAY
18314,36.0,3212.0,553.0,6.46,425500.0,NEAR BAY
18315,33.0,2974.0,623.0,5.485,406300.0,NEAR BAY
18316,42.0,2390.0,462.0,6.3111,397400.0,NEAR BAY
18317,33.0,1509.0,303.0,4.875,373400.0,NEAR BAY
18318,29.0,2016.0,349.0,5.6413,376600.0,NEAR BAY
18319,33.0,3262.0,668.0,5.316,398100.0,NEAR BAY
18320,37.0,2295.0,332.0,6.7257,500001.0,NEAR BAY
18321,37.0,1287.0,197.0,7.9029,500001.0,NEAR BAY
18322,41.0,3233.0,540.0,6.6354,500001.0,NEAR BAY
18323,43.0,3004.0,440.0,9.1508,500001.0,NEAR BAY
18324,38.0,2835.0,447.0,5.9277,446600.0,NEAR BAY
18325,29.0,906.0,109.0,10.3942,500001.0,NEAR BAY
18326,52.0,1135.0,219.0,7.5418,492000.0,NEAR BAY
18327,52.0,1803.0,257.0,10.9508,500001.0,NEAR BAY
18328,52.0,3841.0,537.0,7.8647,500001.0,NEAR BAY
18329,52.0,2117.0,353.0,6.767,500001.0,NEAR BAY
18330,48.0,2074.0,297.0,8.7051,500001.0,NEAR BAY
18331,52.0,568.0,91.0,6.1575,500001.0,NEAR BAY
18332,47.0,4234.0,435.0,4.2297,425000.0,NEAR BAY
18333,19.0,2207.0,810.0,2.1406,402500.0,NEAR BAY
18334,37.0,2926.0,874.0,4.5987,356000.0,NEAR BAY
18335,34.0,2199.0,529.0,4.2972,405900.0,NEAR BAY
18336,52.0,2063.0,320.0,7.2543,500001.0,NEAR BAY
18337,52.0,1400.0,217.0,4.9861,500001.0,NEAR BAY
18338,52.0,1945.0,293.0,6.1655,500001.0,NEAR BAY
18339,52.0,3117.0,468.0,6.6756,500001.0,NEAR BAY
18340,52.0,1944.0,308.0,8.2664,500001.0,NEAR BAY
18341,52.0,1327.0,190.0,12.5902,500001.0,NEAR BAY
18342,52.0,1383.0,227.0,6.5829,500001.0,NEAR BAY
18343,47.0,2600.0,490.0,5.0203,476300.0,NEAR BAY
18344,44.0,3558.0,839.0,3.9243,404800.0,NEAR BAY
18345,18.0,2060.0,563.0,4.0686,378600.0,NEAR BAY
18346,20.0,11709.0,435.0,1.9045,375000.0,NEAR BAY
18347,34.0,4448.0,610.0,11.0492,500001.0,NEAR OCEAN
18348,15.0,2577.0,360.0,10.475999999999999,500001.0,NEAR BAY
18349,29.0,3924.0,1142.0,4.0972,387500.0,NEAR OCEAN
18350,29.0,473.0,103.0,7.0309,475000.0,NEAR BAY
18351,21.0,1034.0,117.0,10.7237,500001.0,NEAR OCEAN
18352,27.0,3385.0,427.0,12.0372,500001.0,NEAR BAY
18353,37.0,1446.0,181.0,10.7355,500001.0,NEAR BAY
18354,34.0,1575.0,183.0,13.1867,500001.0,NEAR BAY
18355,30.0,2139.0,260.0,11.806,500001.0,NEAR BAY
18356,26.0,2859.0,343.0,10.4277,500001.0,NEAR BAY
18357,32.0,1433.0,199.0,9.3586,500001.0,NEAR BAY
18358,35.0,2063.0,266.0,8.5294,500001.0,NEAR BAY
18359,37.0,1795.0,285.0,7.5794,500001.0,NEAR BAY
18360,30.0,1502.0,186.0,10.0259,500001.0,NEAR BAY
18361,23.0,11294.0,1377.0,12.1387,500001.0,NEAR BAY
18362,23.0,3814.0,485.0,12.9792,500001.0,NEAR BAY
18363,7.0,189.0,26.0,13.8093,500001.0,<1H OCEAN
18364,11.0,436.0,70.0,8.6196,500001.0,<1H OCEAN
18365,21.0,349.0,64.0,5.8691,360000.0,<1H OCEAN
18366,21.0,427.0,63.0,11.3283,500001.0,<1H OCEAN
18367,37.0,3852.0,652.0,5.8596,318700.0,<1H OCEAN
18368,42.0,2533.0,433.0,5.3468,279900.0,<1H OCEAN
18369,43.0,1529.0,311.0,5.2366,293300.0,<1H OCEAN
18370,37.0,1150.0,203.0,5.7415,398500.0,<1H OCEAN
18371,24.0,4420.0,996.0,3.5060000000000002,226400.0,<1H OCEAN
18372,24.0,7521.0,1364.0,4.4004,255800.0,<1H OCEAN
18373,18.0,7245.0,1029.0,6.9508,361200.0,<1H OCEAN
18374,24.0,4337.0,670.0,5.8904,271400.0,<1H OCEAN
18375,21.0,6203.0,798.0,7.7201,362700.0,<1H OCEAN
18376,14.0,5636.0,697.0,8.4262,459200.0,<1H OCEAN
18377,6.0,9176.0,1201.0,8.3837,473400.0,<1H OCEAN
18378,17.0,2825.0,365.0,8.0595,485000.0,<1H OCEAN
18379,26.0,1921.0,250.0,7.6933,405900.0,<1H OCEAN
18380,23.0,2552.0,305.0,9.1974,500001.0,<1H OCEAN
18381,18.0,1080.0,122.0,9.08,500001.0,<1H OCEAN
18382,7.0,5389.0,903.0,6.6659,500001.0,<1H OCEAN
18383,45.0,1797.0,303.0,4.5417,434500.0,<1H OCEAN
18384,15.0,5468.0,676.0,8.3792,418300.0,<1H OCEAN
18385,6.0,3694.0,574.0,6.8333,348000.0,<1H OCEAN
18386,14.0,2714.0,361.0,7.7738,387500.0,<1H OCEAN
18387,16.0,3574.0,466.0,8.1988,355900.0,<1H OCEAN
18388,20.0,7754.0,976.0,8.19,361600.0,<1H OCEAN
18389,14.0,7174.0,950.0,8.3065,394200.0,<1H OCEAN
18390,19.0,7357.0,963.0,6.9473,361400.0,<1H OCEAN
18391,16.0,3298.0,451.0,6.7064,305600.0,<1H OCEAN
18392,25.0,1730.0,226.0,7.5845,279300.0,<1H OCEAN
18393,19.0,1852.0,268.0,5.6139,279500.0,<1H OCEAN
18394,18.0,3561.0,560.0,5.0292,269400.0,<1H OCEAN
18395,17.0,4393.0,709.0,5.6876,246500.0,<1H OCEAN
18396,15.0,4713.0,769.0,5.6958,253800.0,<1H OCEAN
18397,16.0,1617.0,306.0,4.5221,191100.0,<1H OCEAN
18398,16.0,3992.0,540.0,6.7287,299300.0,<1H OCEAN
18399,16.0,4274.0,715.0,5.4218,233900.0,<1H OCEAN
18400,25.0,5939.0,989.0,5.6488,234600.0,<1H OCEAN
18401,22.0,5507.0,841.0,6.0889,245200.0,<1H OCEAN
18402,18.0,3574.0,504.0,6.7836,274100.0,<1H OCEAN
18403,24.0,7991.0,1286.0,5.4741,238800.0,<1H OCEAN
18404,17.0,6425.0,1268.0,5.1228,237600.0,<1H OCEAN
18405,16.0,6958.0,1300.0,4.2885,262400.0,<1H OCEAN
18406,17.0,3057.0,606.0,5.2166,230900.0,<1H OCEAN
18407,20.0,3244.0,520.0,5.9214,224000.0,<1H OCEAN
18408,29.0,3912.0,737.0,5.0772,221500.0,<1H OCEAN
18409,16.0,2030.0,321.0,6.3566,279100.0,<1H OCEAN
18410,22.0,2996.0,695.0,4.3438,209700.0,<1H OCEAN
18411,26.0,1394.0,238.0,4.8862,195000.0,<1H OCEAN
18412,29.0,3631.0,947.0,2.875,184400.0,<1H OCEAN
18413,17.0,1957.0,261.0,7.3339,294200.0,<1H OCEAN
18414,9.0,3624.0,812.0,4.2083,198400.0,<1H OCEAN
18415,17.0,2795.0,482.0,5.0186,250800.0,<1H OCEAN
18416,8.0,4454.0,1058.0,4.5615,282600.0,<1H OCEAN
18417,16.0,2429.0,387.0,5.5,253200.0,<1H OCEAN
18418,14.0,2855.0,380.0,6.6712,311500.0,<1H OCEAN
18419,10.0,3030.0,574.0,5.1356,218700.0,<1H OCEAN
18420,11.0,2394.0,403.0,5.5875,259300.0,<1H OCEAN
18421,14.0,3379.0,683.0,4.0547,236200.0,<1H OCEAN
18422,16.0,1911.0,327.0,5.9359,249500.0,<1H OCEAN
18423,20.0,3398.0,771.0,2.0288,350000.0,<1H OCEAN
18424,29.0,2070.0,587.0,4.1926,244500.0,<1H OCEAN
18425,7.0,3609.0,751.0,4.5033,213100.0,<1H OCEAN
18426,16.0,2650.0,600.0,3.9461,194300.0,<1H OCEAN
18427,17.0,2332.0,637.0,3.1932,123400.0,<1H OCEAN
18428,17.0,1051.0,172.0,5.6652,234500.0,<1H OCEAN
18429,16.0,2814.0,485.0,5.5121,224100.0,<1H OCEAN
18430,24.0,2383.0,343.0,5.6223,265700.0,<1H OCEAN
18431,16.0,1982.0,280.0,6.4339,289200.0,<1H OCEAN
18432,16.0,2312.0,303.0,7.4323,311800.0,<1H OCEAN
18433,16.0,1816.0,241.0,6.8194,291200.0,<1H OCEAN
18434,5.0,1808.0,340.0,5.0509,184800.0,<1H OCEAN
18435,15.0,3243.0,551.0,5.5849,257400.0,<1H OCEAN
18436,17.0,2363.0,473.0,4.8355,141600.0,<1H OCEAN
18437,4.0,2498.0,775.0,3.7844,183900.0,<1H OCEAN
18438,20.0,3773.0,624.0,5.4939,241200.0,<1H OCEAN
18439,23.0,2543.0,388.0,5.9164,237400.0,<1H OCEAN
18440,21.0,3250.0,610.0,4.5,234400.0,<1H OCEAN
18441,20.0,3671.0,567.0,6.0538,241000.0,<1H OCEAN
18442,24.0,3344.0,531.0,5.8305,245600.0,<1H OCEAN
18443,25.0,4021.0,634.0,5.1663,241200.0,<1H OCEAN
18444,5.0,1975.0,520.0,4.4565,159000.0,<1H OCEAN
18445,25.0,4096.0,623.0,6.2957,251800.0,<1H OCEAN
18446,23.0,4487.0,584.0,7.5218,291500.0,<1H OCEAN
18447,25.0,2349.0,394.0,4.9688,233100.0,<1H OCEAN
18448,16.0,1674.0,281.0,5.3157,253300.0,<1H OCEAN
18449,19.0,2635.0,427.0,6.3178,248000.0,<1H OCEAN
18450,24.0,2413.0,369.0,6.4328,257200.0,<1H OCEAN
18451,17.0,2319.0,324.0,6.4664,278300.0,<1H OCEAN
18452,17.0,2123.0,341.0,6.0062,262700.0,<1H OCEAN
18453,18.0,2127.0,387.0,5.0958,217100.0,<1H OCEAN
18454,18.0,1747.0,317.0,5.898,229100.0,<1H OCEAN
18455,16.0,2240.0,300.0,6.0198,289600.0,<1H OCEAN
18456,17.0,2281.0,359.0,5.4193,259500.0,<1H OCEAN
18457,18.0,3179.0,526.0,5.9225,265800.0,<1H OCEAN
18458,18.0,2581.0,358.0,6.7385,272400.0,<1H OCEAN
18459,10.0,3301.0,593.0,6.223,260700.0,<1H OCEAN
18460,16.0,1868.0,285.0,5.9053,260500.0,<1H OCEAN
18461,17.0,250.0,52.0,4.6458,500001.0,<1H OCEAN
18462,12.0,10236.0,1878.0,4.747,261100.0,<1H OCEAN
18463,15.0,531.0,154.0,4.65,385700.0,<1H OCEAN
18464,11.0,1290.0,197.0,4.2039,500001.0,<1H OCEAN
18465,21.0,1062.0,179.0,4.7386,394100.0,<1H OCEAN
18466,18.0,3167.0,435.0,6.8773,467700.0,<1H OCEAN
18467,19.0,3754.0,588.0,6.7644,412600.0,<1H OCEAN
18468,16.0,5498.0,729.0,7.8601,416300.0,<1H OCEAN
18469,14.0,9483.0,1361.0,7.5,344500.0,<1H OCEAN
18470,13.0,4780.0,798.0,6.1684,288100.0,<1H OCEAN
18471,14.0,5487.0,1024.0,4.175,229800.0,<1H OCEAN
18472,17.0,1830.0,398.0,2.4821,248200.0,<1H OCEAN
18473,12.0,4077.0,590.0,5.2951,386200.0,<1H OCEAN
18474,20.0,4477.0,924.0,3.8788,226900.0,<1H OCEAN
18475,14.0,4721.0,999.0,3.6895,239300.0,<1H OCEAN
18476,19.0,3785.0,611.0,5.1514,436700.0,<1H OCEAN
18477,14.0,6006.0,914.0,5.9356,321700.0,<1H OCEAN
18478,14.0,5034.0,797.0,4.9028,335000.0,<1H OCEAN
18479,19.0,3269.0,483.0,5.6205,300800.0,<1H OCEAN
18480,17.0,6725.0,1051.0,6.4313,393100.0,<1H OCEAN
18481,21.0,5322.0,908.0,5.5936,386800.0,<1H OCEAN
18482,24.0,1511.0,318.0,3.625,350000.0,<1H OCEAN
18483,37.0,1593.0,303.0,3.9306,260700.0,<1H OCEAN
18484,44.0,3192.0,565.0,4.3693,234000.0,INLAND
18485,18.0,7241.0,1225.0,4.5714,260300.0,INLAND
18486,14.0,5231.0,817.0,4.9702,279800.0,INLAND
18487,15.0,2873.0,547.0,5.1519,264700.0,INLAND
18488,16.0,865.0,123.0,5.7396,308700.0,INLAND
18489,16.0,6637.0,1171.0,4.3227,251500.0,INLAND
18490,5.0,6529.0,1010.0,5.6754,298500.0,<1H OCEAN
18491,16.0,3120.0,685.0,3.5551,198600.0,INLAND
18492,27.0,2303.0,471.0,3.2019,203600.0,INLAND
18493,14.0,6355.0,1279.0,4.4233,228600.0,INLAND
18494,17.0,2889.0,624.0,2.9417,178000.0,INLAND
18495,44.0,1448.0,393.0,2.0625,170300.0,INLAND
18496,20.0,3976.0,953.0,2.5387,160100.0,INLAND
18497,27.0,2361.0,449.0,3.2614,305000.0,INLAND
18498,19.0,2372.0,394.0,4.0238,374600.0,INLAND
18499,34.0,440.0,90.0,5.2327,500001.0,<1H OCEAN
18500,39.0,759.0,141.0,3.6964,262500.0,INLAND
18501,52.0,220.0,32.0,15.0001,131300.0,<1H OCEAN
18502,25.0,474.0,92.0,3.8062,340900.0,INLAND
18503,10.0,212.0,38.0,6.0622,390000.0,<1H OCEAN
18504,26.0,50.0,5.0,15.0001,400000.0,<1H OCEAN
18505,37.0,74.0,19.0,9.5908,350000.0,<1H OCEAN
18506,16.0,32.0,4.0,2.625,137500.0,NEAR OCEAN
18507,29.0,227.0,45.0,6.4469,271400.0,NEAR OCEAN
18508,28.0,1321.0,240.0,4.9808,263100.0,NEAR OCEAN
18509,29.0,3119.0,507.0,5.8123,281500.0,NEAR OCEAN
18510,40.0,1104.0,224.0,4.3409,256300.0,NEAR OCEAN
18511,43.0,1636.0,324.0,3.5562,239200.0,NEAR OCEAN
18512,41.0,2548.0,508.0,3.6902,233000.0,NEAR OCEAN
18513,47.0,1250.0,249.0,4.0417,265300.0,NEAR OCEAN
18514,29.0,2156.0,487.0,2.7875,245000.0,NEAR OCEAN
18515,21.0,1484.0,394.0,2.1734,187500.0,NEAR OCEAN
18516,44.0,1153.0,238.0,3.2368,212500.0,NEAR OCEAN
18517,35.0,2155.0,355.0,5.6188,404700.0,NEAR OCEAN
18518,33.0,797.0,125.0,6.7974,367600.0,NEAR OCEAN
18519,30.0,2695.0,424.0,5.3972,362300.0,NEAR OCEAN
18520,14.0,1547.0,374.0,2.4732,131300.0,NEAR OCEAN
18521,20.0,2428.0,473.0,3.6797,263800.0,NEAR OCEAN
18522,16.0,3363.0,611.0,4.2542,294100.0,NEAR OCEAN
18523,15.0,3385.0,669.0,4.2254,320900.0,NEAR OCEAN
18524,29.0,1076.0,206.0,2.9286,258300.0,NEAR OCEAN
18525,45.0,1302.0,245.0,5.1806,266400.0,NEAR OCEAN
18526,52.0,1901.0,335.0,3.8259,253100.0,NEAR OCEAN
18527,49.0,792.0,136.0,5.2128,238600.0,NEAR OCEAN
18528,44.0,1294.0,269.0,3.2437,223900.0,NEAR OCEAN
18529,37.0,2817.0,716.0,2.1553,255400.0,NEAR OCEAN
18530,47.0,2403.0,517.0,2.5954,229400.0,NEAR OCEAN
18531,35.0,1053.0,263.0,2.7125,217500.0,NEAR OCEAN
18532,21.0,607.0,155.0,1.9063,166700.0,NEAR OCEAN
18533,29.0,2568.0,747.0,1.9286,195300.0,NEAR OCEAN
18534,43.0,2162.0,509.0,2.5417,260900.0,NEAR OCEAN
18535,52.0,920.0,202.0,2.9444,232800.0,NEAR OCEAN
18536,35.0,1605.0,392.0,2.5368,240000.0,NEAR OCEAN
18537,20.0,2502.0,454.0,4.3,275000.0,NEAR OCEAN
18538,27.0,2820.0,730.0,2.589,242400.0,NEAR OCEAN
18539,30.0,1029.0,242.0,3.1205,240500.0,NEAR OCEAN
18540,51.0,1616.0,374.0,3.1932,400000.0,NEAR OCEAN
18541,52.0,1217.0,325.0,2.0547,326700.0,NEAR OCEAN
18542,51.0,924.0,232.0,2.1964,234400.0,NEAR OCEAN
18543,29.0,337.0,69.0,3.2404,225000.0,NEAR OCEAN
18544,52.0,403.0,72.0,1.6923,262500.0,NEAR OCEAN
18545,40.0,1193.0,227.0,4.4659,237500.0,NEAR OCEAN
18546,18.0,2677.0,785.0,2.5067,232600.0,NEAR OCEAN
18547,44.0,594.0,169.0,1.1552,250000.0,NEAR OCEAN
18548,39.0,2124.0,661.0,1.6642,281300.0,NEAR OCEAN
18549,52.0,775.0,305.0,2.0172,112500.0,NEAR OCEAN
18550,40.0,584.0,126.0,3.5938,243500.0,NEAR OCEAN
18551,28.0,1607.0,421.0,2.425,216100.0,NEAR OCEAN
18552,32.0,1438.0,306.0,4.1964,202000.0,NEAR OCEAN
18553,42.0,538.0,107.0,2.1667,196400.0,NEAR OCEAN
18554,42.0,1149.0,264.0,2.5865,206400.0,NEAR OCEAN
18555,32.0,2182.0,406.0,3.52,284200.0,NEAR OCEAN
18556,36.0,1862.0,364.0,4.4567,263800.0,NEAR OCEAN
18557,19.0,691.0,191.0,3.1312,388500.0,NEAR OCEAN
18558,30.0,971.0,185.0,4.2045,226500.0,NEAR OCEAN
18559,52.0,65.0,17.0,4.5,258300.0,NEAR OCEAN
18560,18.0,2232.0,440.0,3.8269,276000.0,NEAR OCEAN
18561,27.0,1987.0,374.0,3.9667,265800.0,NEAR OCEAN
18562,52.0,3365.0,644.0,2.9712,116600.0,NEAR OCEAN
18563,32.0,1461.0,422.0,2.8056,173200.0,<1H OCEAN
18564,29.0,1210.0,281.0,3.1062,156000.0,<1H OCEAN
18565,17.0,2648.0,589.0,2.4461,151700.0,<1H OCEAN
18566,14.0,3355.0,695.0,2.6506,164600.0,<1H OCEAN
18567,24.0,4026.0,881.0,3.1327,218100.0,<1H OCEAN
18568,48.0,1801.0,353.0,3.6,194500.0,<1H OCEAN
18569,46.0,1362.0,321.0,2.4615,177800.0,<1H OCEAN
18570,36.0,2096.0,409.0,3.2216,238300.0,<1H OCEAN
18571,46.0,947.0,257.0,3.4125,160700.0,<1H OCEAN
18572,52.0,1211.0,447.0,1.6875,161400.0,<1H OCEAN
18573,23.0,1276.0,437.0,1.9609,155000.0,<1H OCEAN
18574,42.0,1368.0,468.0,2.5599,151400.0,<1H OCEAN
18575,8.0,2715.0,750.0,2.8348,162000.0,<1H OCEAN
18576,44.0,919.0,309.0,2.0775,121400.0,<1H OCEAN
18577,20.0,2587.0,547.0,2.4375,190400.0,<1H OCEAN
18578,24.0,1943.0,447.0,3.0192,184300.0,<1H OCEAN
18579,33.0,1406.0,317.0,3.2813,190000.0,<1H OCEAN
18580,20.0,2687.0,637.0,2.6434,169700.0,<1H OCEAN
18581,9.0,4934.0,1112.0,3.5,194800.0,<1H OCEAN
18582,19.0,2512.0,509.0,3.1815,189100.0,<1H OCEAN
18583,19.0,1515.0,253.0,4.3906,241200.0,<1H OCEAN
18584,21.0,2794.0,662.0,2.4053,178400.0,<1H OCEAN
18585,18.0,1063.0,341.0,2.0192,171300.0,<1H OCEAN
18586,34.0,2152.0,430.0,3.7863,192200.0,<1H OCEAN
18587,29.0,2377.0,476.0,2.8214,190100.0,<1H OCEAN
18588,20.0,1201.0,282.0,2.5556,177500.0,NEAR OCEAN
18589,18.0,2420.0,439.0,5.2101,334000.0,NEAR OCEAN
18590,18.0,3337.0,549.0,5.1412,315800.0,NEAR OCEAN
18591,27.0,991.0,194.0,4.7188,350000.0,NEAR OCEAN
18592,26.0,1127.0,199.0,4.9792,240000.0,NEAR OCEAN
18593,46.0,695.0,136.0,3.9408,222600.0,NEAR OCEAN
18594,32.0,2637.0,489.0,3.6474,231600.0,NEAR OCEAN
18595,36.0,1397.0,289.0,4.125,239600.0,NEAR OCEAN
18596,33.0,3581.0,734.0,4.3429,214300.0,NEAR OCEAN
18597,35.0,1541.0,297.0,4.425,204800.0,NEAR OCEAN
18598,35.0,6422.0,1380.0,5.0165,202300.0,NEAR OCEAN
18599,51.0,2419.0,485.0,2.7933,206900.0,NEAR OCEAN
18600,17.0,1457.0,289.0,5.5785,284100.0,NEAR OCEAN
18601,32.0,1602.0,317.0,5.1664,185100.0,NEAR OCEAN
18602,18.0,808.0,136.0,7.1831,273300.0,NEAR OCEAN
18603,23.0,506.0,96.0,7.1366,273900.0,NEAR OCEAN
18604,46.0,1993.0,404.0,5.207999999999998,206800.0,NEAR OCEAN
18605,29.0,3201.0,640.0,4.4597,204100.0,NEAR OCEAN
18606,39.0,2854.0,613.0,3.9423,180300.0,NEAR OCEAN
18607,15.0,1969.0,332.0,7.8774,394900.0,<1H OCEAN
18608,17.0,4413.0,672.0,6.9772,383300.0,<1H OCEAN
18609,29.0,1427.0,311.0,4.0781,154500.0,NEAR OCEAN
18610,36.0,2066.0,401.0,5.2417,196400.0,NEAR OCEAN
18611,39.0,1065.0,248.0,4.5972,146300.0,NEAR OCEAN
18612,21.0,5639.0,894.0,6.0809,270000.0,NEAR OCEAN
18613,41.0,2422.0,502.0,4.1679,201300.0,NEAR OCEAN
18614,31.0,1634.0,370.0,3.8625,232300.0,NEAR OCEAN
18615,34.0,2800.0,577.0,4.1161,220900.0,NEAR OCEAN
18616,36.0,4682.0,899.0,4.5096,203700.0,NEAR OCEAN
18617,17.0,4977.0,994.0,3.8854,312300.0,NEAR OCEAN
18618,21.0,4650.0,733.0,5.6233,322000.0,NEAR OCEAN
18619,20.0,1005.0,138.0,10.0968,500001.0,NEAR OCEAN
18620,30.0,2077.0,342.0,5.2078,440500.0,NEAR OCEAN
18621,20.0,467.0,95.0,4.8,261500.0,NEAR OCEAN
18622,35.0,1818.0,368.0,4.8611,240000.0,NEAR OCEAN
18623,12.0,2010.0,422.0,3.9728,190900.0,NEAR OCEAN
18624,19.0,4113.0,767.0,5.1121,308100.0,NEAR OCEAN
18625,17.0,4154.0,739.0,5.5919,373400.0,NEAR OCEAN
18626,21.0,2387.0,357.0,7.7360000000000015,397700.0,<1H OCEAN
18627,20.0,922.0,155.0,6.3617,331500.0,<1H OCEAN
18628,20.0,1918.0,304.0,7.5755,402300.0,<1H OCEAN
18629,23.0,1708.0,287.0,6.4517,356600.0,<1H OCEAN
18630,36.0,1522.0,230.0,5.8642,363500.0,<1H OCEAN
18631,17.0,1343.0,203.0,4.625,386400.0,NEAR OCEAN
18632,14.0,679.0,108.0,6.4214,340600.0,<1H OCEAN
18633,16.0,1321.0,224.0,6.3258,390000.0,NEAR OCEAN
18634,19.0,2023.0,392.0,5.2486,353000.0,NEAR OCEAN
18635,20.0,2403.0,376.0,6.0621,304400.0,NEAR OCEAN
18636,21.0,5904.0,956.0,5.9039,355300.0,NEAR OCEAN
18637,21.0,2073.0,357.0,4.5682,371600.0,NEAR OCEAN
18638,14.0,6787.0,1454.0,3.5943,262400.0,NEAR OCEAN
18639,25.0,990.0,166.0,4.8269,272900.0,NEAR OCEAN
18640,29.0,2681.0,632.0,3.075,215800.0,NEAR OCEAN
18641,16.0,1592.0,369.0,3.6364,207000.0,NEAR OCEAN
18642,25.0,2113.0,422.0,4.6484,234600.0,NEAR OCEAN
18643,19.0,5613.0,1321.0,3.1914,215600.0,NEAR OCEAN
18644,21.0,3349.0,737.0,3.7273,251900.0,NEAR OCEAN
18645,20.0,3495.0,818.0,3.1167,258300.0,NEAR OCEAN
18646,15.0,3044.0,786.0,2.1771,213200.0,NEAR OCEAN
18647,39.0,2702.0,646.0,2.8941,256700.0,NEAR OCEAN
18648,42.0,1275.0,272.0,4.7321,422400.0,NEAR OCEAN
18649,16.0,875.0,201.0,2.625,377300.0,NEAR OCEAN
18650,37.0,2846.0,553.0,4.7468,294400.0,NEAR OCEAN
18651,24.0,3665.0,870.0,2.8036,228500.0,NEAR OCEAN
18652,27.0,4001.0,999.0,2.5610000000000004,234600.0,NEAR OCEAN
18653,31.0,3209.0,723.0,3.6619,245100.0,NEAR OCEAN
18654,16.0,4907.0,1117.0,2.6757,229200.0,NEAR OCEAN
18655,17.0,2813.0,497.0,3.7083,252400.0,NEAR OCEAN
18656,15.0,2849.0,668.0,2.7587,228600.0,NEAR OCEAN
18657,23.0,4324.0,1034.0,3.0777,263800.0,NEAR OCEAN
18658,24.0,3010.0,562.0,4.2006,290700.0,NEAR OCEAN
18659,21.0,3520.0,831.0,3.0905,264300.0,NEAR OCEAN
18660,34.0,3745.0,958.0,3.1546,261200.0,NEAR OCEAN
18661,31.0,1738.0,422.0,2.5172,330800.0,NEAR OCEAN
18662,19.0,6356.0,1100.0,4.7325,283500.0,NEAR OCEAN
18663,29.0,2210.0,426.0,4.1587,315200.0,NEAR OCEAN
18664,20.0,3847.0,727.0,3.3447,305200.0,NEAR OCEAN
18665,23.0,3209.0,748.0,2.7375,238000.0,NEAR OCEAN
18666,11.0,4571.0,924.0,4.2898,221700.0,NEAR OCEAN
18667,16.0,8638.0,1392.0,5.502999999999999,351800.0,<1H OCEAN
18668,23.0,5675.0,964.0,4.8693,322300.0,NEAR OCEAN
18669,16.0,1957.0,408.0,2.6875,233300.0,NEAR OCEAN
18670,21.0,4117.0,752.0,4.8953,289500.0,NEAR OCEAN
18671,19.0,4920.0,1092.0,3.5112,231900.0,NEAR OCEAN
